,artist,song,link,text
20,ABBA,Free As A Bumble Bee,/a/abba/free+as+a+bumble+bee_20003016.html,"im down and i feel depressed  
sitting here just waiting  
for next bus travelling  
downtown  
its a crying shame  
isnt it  
the beautiful weather  
if i could have my way  
well i would not be working  
on a day like this i know what id like to be  
as free as a bumble bee  
take a sip from  
every flower  
free as a bumble bee  
while away each lazy hour  
what a good life  
lying laid back  
like an old railroad bum by the track  
what a good life  
living outdoors  
lie in the grass and chew on a straw

"
21,ABBA,From A Twinkling Star To A Passing Angel,/a/abba/from+a+twinkling+star+to+a+passing+angel_21001358.html,"twinkle twinkle little star  
how i wonder what you are  
like a diamond glittring in the sky  
seems to me you shine your light  
down to me to say goodnight  
twinkle twinkle my old friend  
sleep is waiting round the bend  
while you travel through the milky way  
from afar  
twinkle twinkle twinkle little star  
  
raindrops on a window pane  
stillness of a summer rain  
silently the haze drifts through the trees  
slowly dawn is breaking through  
yet a morning without you  
  
curtins rustling in the breeze  
im still trapped within my dreams  
daylight makes its way into my mind  
coming through  
yet another morning without you  
  
finally when darkness falls  
casting shadows on the walls  
in the twilight hour i am alone  
sitting near the fireplace  
dying embers warm my face  
in this peaceful solitude  
all the outside world subdued  
everything comes backs to me again  
in the gloom  
like an angel passing through my room  
  
mmm mmm mmm echoes of a voice i knew  
  
half awake in half in dreams  
seeing long forgotten scenes  
so the present runs into the past  
now and then become entwined  
playing games within my mind  
like the embers as they die  
love was one prolonged goodbye  
and it all comes back to me tonight  
in the gloom  
like an angel passing through my room  
  
i close my eyes  
and my twilight images go by  
all too soon  
like an angel passing through my room  
  
long awaited darkness falls  
casting shadows on the walls  
in the twilight hour i am alone  
sitting near the fireplace  
dying embers warms my face  
in this peaceful solitude  
all the outside world subdued  
everything comes back to me again  
in the gloom  
like an angel passing through my room  
  
half awake and half in dreams  
seeing long forgotten scenes  
so the present runs into the past  
now and then become entwined  
playing games within my mind  
like the embers as they die  
love was one prolonged goodbye  
and it all comes back to me tonight  
in the gloom  
like an angel passing through my room  
  
i close my eyes  
and my twilight images go by  
all too soon  
like an angel passing through my room

"
22,ABBA,Gimme Gimme Gimme,/a/abba/gimme+gimme+gimme_10001506.html,"half past twelve  
and im watching the late show in my flat all alone  
how i hate to spend the evening on my own  
autumn winds  
blowing outside my window as i look around the room  
and it makes me so depressed to see the gloom  
theres not a soul out there  
noone to hear my prays  
  
gimme gimme gimme a man after midnight  
wont somebody help me chase the shadows away  
gimme gimme gimme a man after midnight  
take me through the darkness to the break of the day  
  
movie stars  
find the end of the rainbow with a fortune to win  
its so different from the world im living in  
tired of t v  
i open the window and i gaze into the night  
but theres nothing there to see no one in sight  
theres not a soul out there  
noone to hear my prays  
  
gimme gimme gimme a man after midnight  
wont somebody help me chase the shadows away  
gimme gimme gimme a man after midnight  
take me through the darkness to the break of the day  
  
gimme gimme gimme a man after midnight  
gimme gimme gimme a man after midnight  
  
theres not a soul out there  
noone to hear my prays  
  
gimme gimme gimme a man after midnight  
wont somebody help me chase the shadows away  
gimme gimme gimme a man after midnight  
take me through the darkness to the break of the day  
gimme gimme gimme a man after midnight  
wont somebody help me chase the shadows away  
gimme gimme gimme a man after midnight  
take me through the darkness to the break of the day

"
23,ABBA,Givin' A Little Bit More,/a/abba/givin+a+little+bit+more_20003017.html,"theres a gentleness to everything you do  
and its rubbing off on me i feel it too  
ive been waiting but my loneliness i get  
when you call me on the phone  
and im feeling so alone  
when you ask me to come over  
baby you know i will  
i could never stay on my own  
  
givin it all i got to give  
ive never done that before  
im always givin a little more  
when im with you  
  
givin it all i got to give  
ive never done that before  
im always givin a little more  
when im with you  
im always givin a little more  
when im with you  
  
givin it all i got to give  
ive never done that before  
im always givin a little more  
when im with you  
givin it all i got to give  
ive never done that before  
im always givin a little more

"
24,ABBA,Gonna Sing You My Lovesong,/a/abba/gonna+sing+you+my+lovesong_20002968.html,"you say shes been mad at you  
then you say youll be patient ooh  
still i see that she makes you blue  
come on ill give you consolation  
  
gonna sing you my love song gonna bring you some light  
gonna make you feel happy every day of your life  
gonna sing you my love song gonna make it all right  
youre all i ever need my darling  
  
just to be where you want to be  
so much fun we could have then hmm  
to be close for eternity  
what a miracle to happen  
  
gonna sing you my love song gonna sing it for you  
gonna give you sweet loving gonna give myself too  
gonna sing you my love song when i think about you  
i know she doesnt make it easy  
cause you dont please her like you please me  
  
youre my life youre my angel  
youre my first youre my last  
would she care if you lingered  
for another night  
want to hold you tight  
we could make it right  
  
gonna sing you my love song gonna bring you some light  
gonna make you feel happy every day of your life  
gonna sing you my love song gonna make it all right  
i know she doesnt make it easy  
gonna sing you my love song gonna sing it for you  
gonna give you sweet loving gonna give myself too  
gonna sing you my love song when i think about you  
youre all i ever need my darling  
and i would love to sing my love song  
for you

"
25,ABBA,Hamlet III,/a/abba/hamlet+iii_20598413.html,"when the autumn leaves are falling to the ground  
when the air gets cold then i think of us  
of you and i  
and it almost makes me cry  
so sad and kind of bitter sweet  
and the memories filled with tears  
and i feel my heart will break  
guess it all was my mistake  
  
autumns chilly winds were blowing through the trees  
the rain fell softly on your face  
oh i remember every little thing about that day  
i remember every place  
grey skies you were laughing at the clouds  
the rain fell softly on your face  
the memories of our time together cannot be replaced  
i never loved you more than on those happy autumn days

"
26,ABBA,Happy Hawaii,/a/abba/happy+hawaii_20002727.html,"agnetha frida early this morning i drove in the rain  
out to the airport to get on the plain  
hey honolulu im going to happy hawaii  
alice has been there she said it was fun  
  
swimming and surfing enjoying the sun  
hey honolulu im going to happy hawaii  
after all i had to go through im making no plans  
but i but i believe love gives me a second chance  
  
guess ive been working a little to hard  
need a vacation ill send you a card  
from honolulu a greeting from happy hawaii  
its so exciting why should i pretend  
  
in a few hours the plane will descend  
hey honolulu im going to happy hawaii  
i can imagine the beach and the sand  
walking with someone and holding his hand  
  
hey honolulu im going to happy hawaii  
after all i had to go through im making no plans  
but i but i believe love gives me a second chance  
ive got a feeling the dream will come true  
  
someone is waiting and i forget you  
hey honolulu im going to happy hawaii

"
27,ABBA,Happy New Year,/a/abba/happy+new+year_20002925.html,"no more champagne  
and the fireworks are through  
here we are me and you  
feeling lost and feeling blue  
its the end of the party  
and the morning seems so grey  
so unlike yesterday  
nows the time for us to say  
  
happy new year  
happy new year  
may we all have a vision now and then  
of a world where every neighbor is a friend  
happy new year  
happy new year  
may we all have our hopes our will to try  
if we dont we might as well lay down and die  
you and i  
  
sometimes i see  
how the brave new world arrives  
and i see how it thrives  
in the ashes of our lives  
oh yes man is a fool  
and he thinks hell be okay  
dragging on feet of clay  
never knowing hes astray  
keeps on going anyway  
  
happy new year  
happy new year  
may we all have a vision now and then  
of a world where every neighbor is a friend  
happy new year  
happy new year  
may we all have our hopes our will to try  
if we dont we might as well lay down and die  
you and i  
  
seems to me now  
that the dreams we had before  
are all dead nothing more  
than confetti on the floor  
its the end of a decade  
in another ten years time  
who can say what well find  
what lies waiting down the line  
in the end of eightynine  
  
happy new year  
happy new year  
may we all have a vision now and then  
of a world where every neighbor is a friend  
happy new year  
happy new year  
may we all have our hopes our will to try  
if we dont we might as well lay down and die  
you and i

"
28,ABBA,He Is Your Brother,/a/abba/he+is+your+brother_20002698.html,"benny i was a fighter always looking for trouble  
and my life was so empty there was nothing to live for  
but then it happened one night  
as i got into a fight  
i could hear someone saying  
as though he was praying  
  
treat him well he is your brother  
you might need his help one day  
we depend one one another  
love him thats the only way  
  
on the road  
that were going  
we all need  
words of comfort and compassion  
treat him well he is your brother  
love him thats the only way  
  
i was a woman never thinking of others  
and my life was so lonely didnt care for anybody  
but then i happened to meet  
a begging man in the street  
as i turned down his praying  
i heard someone saying  
  
treat him well he is your brother  
you might need his help one day  
we depend one one another  
love him thats the only way  
  
on the road  
that were going  
we all need  
words of comfort and compassion  
treat him well he is your brother  
love him thats the only way  
  
treat him well he is your brother  
you might need his help one day  
we depend one one another  
love him thats the only way  
  
treat him well he is your brother  
you might need his help one day  
we depend one one another  
love him thats the only way

"
29,ABBA,Head Over Heels,/a/abba/head+over+heels_20002768.html,"i have a very good friend  
the kind of girl who likes to follow a trend  
she has a personal style  
some people love it others tend to go wild  
you hear her voice everywhere  
taking the chair  
shes a leading lady  
and with no trace of hesitation she keeps going  
  
head over heels  
breaking her way  
pushing through unknown jungles every day  
shes a girl with a taste for the world  
the world is like a playing ground where she goes rushing  
head over heels  
setting the pace  
running the gauntlet in a whirl of lace  
shes extreme if you know what i mean  
  
her man is one i admire  
hes so courageous but hes constantly tired  
each time when he speaks his mind  
she pats his head and says thats all very fine  
exert that will of your own  
when youre alone  
now we better hurry  
and with no trace of hesitation she keeps going  
  
head over heels  
breaking her way  
pushing through unknown jungles every day  
shes a girl with a taste for the world  
the world is like a playing ground where she goes rushing  
head over heels  
setting the pace  
running the gauntlet in a whirl of lace  
shes extreme if you know what i mean  
  
you hear her voice everywhere  
taking the chair  
shes a leading lady  
and with no trace of hesitation she keeps going  
  
head over heels  
breaking her way  
pushing through unknown jungles every day  
shes a girl with a taste for the world  
the world is like a playing ground where she goes rushing  
head over heels  
setting the pace  
running the gauntlet in a whirl of lace  
shes extreme if you know what i mean  
shes just one of those who always has to do whatever she please  
and she goes  
head over heels

"
30,ABBA,Here We'll Stay,/a/abba/here+well+stay_20598412.html,"love love is a dream  
we were like two young strands of driftwood  
caught up in a stream  
we were destined for each other  
from our very first hello  
we came bustin through that river dam  
and made that river flow  
we will sail upon the ocean  
til the shoreline meets the sky  
carried on the first trade wind  
that favours you and i  
we have both of us between us  
known misfortune in our days  
darling this time were on our way  
  
cause were here  
and here well stay  
we will never throw this love of ours away  
we are here  
and here well stay  
we will never throw this love of ours away  
  
life oh life is a chance  
we were the only two who spun the wheel  
and never scored romance  
if wed stayed to play for fortune  
wed have broke the banks of gold  
wed have taken old las vegas  
for every cent that she could hold  
love like ours was made in heaven  
it was blessed by lord above  
we will spend our lives together  
forever hand in glove  
we have both of us between us  
known misfortune in our days  
darling this time were on our way  
  
cause were here  
and here well stay  
we wont ever throw this love of ours away  
we are here  
and here well stay  
we wont ever throw this love of ours away  
  
cause were here  
and here well stay  
we will never throw this love of ours away  
we are here  
here well stay  
we will never throw this love of ours away  
  
cause were here  
and here well stay  
we will never throw this love of ours away  
so we are here  
and here well stay  
we will never throw this love of ours away

"
31,ABBA,Hey Hey Helen,/a/abba/hey+hey+helen_20002518.html,"so at last youre free  
its the way you wanted it to be  
and the price you paid  
to become a woman of today  
is it worth the pain to see the children cry  
does it hurt when they ask for daddy  
  
hey hey helen  
now you live on your own  
hey hey helen  
can you make it alone  
yes you can  
  
so youre free at last  
and beginning to forget the past  
does it make you sad  
when you think about the life you hahahad  
but youre right you had to take a second chance  
so you fight to find your freedom  
  
hey hey helen  
now you live on your own  
hey hey helen  
can you make it alone  
hey hey helen hey hey helen  
whats the matter with you  
hey hey helen hey hey helen  
dont you know what to do  
yes you do  
yes you do yes you do  
yes you do yes you do  
  
hey hey helen  
now you live on your own  
hey hey helen  
can you make it alone  
hey hey helen hey hey helen  
whats the matter with you  
hey hey helen hey hey helen  
dont you know what to do  
hey hey helen hey hey helen  
now you live on your own  
hey hey helen hey hey helen

"
32,ABBA,Hole In Your Soul,/a/abba/hole+in+your+soul_20002873.html,"you feel bad let me tell you we all get the blues  
sometimes life is a burden weighed down in your shoes  
when its bad worse worst  
and when youre feeling so bad  
and you think youre cursed  
and youve got it sad  
well if theres one thing for the better that can turn you loose  
  
its gotta be rockn roll  
to fill the hole in your soul  
theres gotta be rockn roll  
to fill the hole in your soul  
  
my friend sam is a chauffeur annie goes to school  
jerry works at the office sue lies by the pool  
but on all weekends  
together again  
when i meet my friends  
im gonna see them now  
and were lookin round for the action we sure play it cool  
  
its gotta be rockn roll  
to fill the hole in your soul  
theres gotta be rockn roll  
to fill the hole in your soul  
  
you paint your world and use all colors  
and then you find it all comes out too bright  
you know its only a lie  
the songs you sing are too romantic  
and when you want the truth  
they only spit in your eye  
oh yeah theyre only telling you lies  
oh yeah theres gotta be rockn roll  
to fill the hole in your soul  
  
you feel bad let me tell you we all get the blues  
sometimes life is a burden weighed down in your shoes  
when its bad worse worst  
you know youre feeling so bad  
and you think youre cursed  
and youve got it sad  
well if theres one thing for the better that can turn you loose  
  
its gotta be rockn roll  
to fill the hole in your soul  
theres gotta be rockn roll  
to fill the hole in your soul  
  
theres gotta be rockn roll  
to fill the hole in your soul  
theres gotta be rockn roll  
to fill the hole in your soul  
theres gotta be rockn roll  
to fill the hole in your soul  
  
theres gotta be rockn roll  
to fill the hole in your soul  
theres gotta be rockn roll  
to fill the hole in your soul

"
33,ABBA,"Honey, Honey",/a/abba/honey+honey_20003047.html,"honey honey how you thrills me ahhah honey honey  
honey honey nearly kill me ahhah honey honey  
id heard about you before  
i wanted to know some more  
and now i know what they mean youre a love machine  
oh you make me dizzy  
  
honey honey let me feel it ahhah honey honey  
honey honey dont conceal it ahhah honey honey  
the way that you kiss goodnight the way that you kiss me goodnight  
the way that you hold me tight the way that youre holding me tight  
i feel like i want to sing when you do your thing  
  
i dont want to hurt you baby i dont want to see you cry  
so stay on the ground girl you better not get too high  
but im gonna stick to you boy youll never get rid of me  
theres no other place in this world where i rather would be  
  
honey honey touch me baby ahhah honey honey  
honey honey hold me baby ahhah honey honey  
you look like a movie star you look like a movie star  
but i know just who you are i know just who you are  
and honey to say the least youre a doggone beast  
  
so stay on the ground girl you better not get too high  
theres no other place in this world where i rather would be  
  
honey honey how you thrill me ahhah honey honey  
honey honey nearly kill me ahhah honey honey  
i heard about you before  
i wanted to know some more  
and now i know what they mean youre a love machine

"
